CELLNUM,REGION_ID,TRS,ZONE_IHM
55662,9,15S04E07,1
55661,9,15S04E07,1
55660,9,15S04E07,1
55659,9,15S04E07,1
55658,9,15S04E07,1
55657,9,15S04E07,1
55656,9,15S04E07,1
55655,9,15S04E07,1
55654,9,15S04E07,1
55653,9,15S04E07,1
55652,9,15S04E07,1
55651,9,15S03E12,1
55650,9,15S03E12,1
55649,9,15S03E12,1
55648,9,15S03E12,1
55647,9,15S03E13,1
55646,9,15S03E13,1
55645,9,15S03E13,1
55644,9,15S03E13,1
55643,10,15S03E13,1
55642,10,15S03E13,1
55641,10,15S03E13,1
55640,10,15S03E13,1
55639,10,15S03E13,1
55638,10,15S03E14,1
55637,10,15S03E14,1
55636,10,15S03E14,1
55635,10,15S03E14,1
55634,10,15S03E14,1
55633,10,15S03E14,1
55632,10,15S03E14,1
55631,10,15S03E23,1
55630,10,15S03E23,1
55629,10,15S03E23,1
55628,10,15S03E23,1
55627,10,15S03E23,1
55626,10,15S03E23,1
55625,10,15S03E22,1
55624,10,15S03E22,1
55623,10,15S03E22,1
55622,10,15S03E22,1
55621,10,15S03E22,1
55620,10,15S03E22,1
55619,10,15S03E22,1
55618,10,15S03E22,1
55617,10,15S03E22,1
55616,10,15S03E27,1
55615,1,15S03E27,1
55614,1,15S03E27,1
55613,11,15S03E27,1
55612,11,15S03E28,1
55611,11,15S03E28,1
55610,11,15S03E28,1
55609,11,15S03E28,1
55608,11,15S03E28,1
55607,11,15S03E28,1
55606,11,15S03E28,1
55605,11,15S03E28,1
55604,11,15S03E28,1
55603,11,15S03E28,1
55602,11,15S03E28,1
55601,11,15S03E28,1
55600,11,15S03E28,1
55599,11,15S03E32,1
55598,11,15S03E32,1
55597,11,15S03E32,1
55596,11,15S03E32,1
55595,11,15S03E32,1
55594,11,15S03E32,1
55593,11,15S03E32,1
55592,11,15S03E32,1
55591,11,15S03E32,1
55590,11,15S03E32,1
55589,11,15S03E32,1
55588,11,15S03E32,1
55587,11,15S03E32,1
55586,11,15S03E31,1
55585,11,15S03E31,1
55584,11,16S03E06,1
55583,11,16S03E06,1
55582,11,16S03E06,1
55581,11,16S03E06,1
55580,11,16S03E06,1
55579,11,16S03E06,1
55578,11,16S03E06,1
55577,7,16S03E06,1
55576,7,16S03E06,1
55575,7,16S03E06,1
55574,7,16S03E06,1
55573,7,16S03E06,1
55572,7,16S02E01,1
55571,7,16S02E01,1
55570,7,16S02E01,1
55569,7,16S02E01,1
55568,25,16S02E12,1
55567,25,16S02E12,1
55566,25,16S02E12,1
55565,25,16S02E12,1
55564,25,16S02E12,1
55563,25,16S02E12,1
55562,25,16S02E12,1
55961,24,14S04E33,1
55960,24,14S04E33,1
55959,24,14S04E33,1
55958,24,14S04E33,1
55957,24,14S04E33,1
55956,24,14S04E33,1
55955,24,14S04E33,1
55954,24,14S04E33,1
55953,24,14S04E33,1
55952,9,14S04E33,1
55951,9,15S04E04,1
55950,9,15S04E04,1
55949,9,15S04E04,1
55948,9,15S04E05,1
55947,9,15S04E05,1
55946,9,15S04E05,1
55945,9,15S04E05,1
55944,9,15S04E05,1
55943,9,15S04E05,1
55942,9,15S04E05,1
55941,9,15S04E05,1
55940,9,15S04E05,1
55939,9,15S04E05,1
55938,9,15S04E05,1
55937,9,15S04E05,1
55936,9,15S04E08,1
55935,9,15S04E07,1
55934,9,15S04E07,1
55933,9,15S04E07,1
55932,9,15S04E07,1
55931,9,15S04E07,1
55930,9,15S04E07,1
55929,9,15S04E07,1
55928,9,15S04E07,1
55927,9,15S04E07,1
55926,9,15S04E07,1
55925,9,15S04E07,1
55924,9,15S04E07,1
55923,9,15S04E07,1
55922,9,15S03E12,1
55921,9,15S03E12,1
55920,9,15S03E13,1
55919,9,15S03E13,1
55918,9,15S03E13,1
55917,9,15S03E13,1
55916,9,15S03E13,1
55915,10,15S03E13,1
55914,10,15S03E13,1
55913,10,15S03E13,1
55912,10,15S03E13,1
55911,10,15S03E13,1
55910,10,15S03E13,1
55909,10,15S03E14,1
55908,10,15S03E14,1
55907,10,15S03E14,1
55906,10,15S03E14,1
55905,10,15S03E14,1
55904,10,15S03E23,1
55903,10,15S03E23,1
55902,10,15S03E23,1
55901,10,15S03E23,1
55900,10,15S03E23,1
55899,10,15S03E23,1
55898,10,15S03E23,1
55897,10,15S03E23,1
55896,10,15S03E22,1
55895,10,15S03E22,1
55894,10,15S03E22,1
55893,10,15S03E22,1
55892,10,15S03E22,1
55891,10,15S03E22,1
55890,10,15S03E22,1
55889,10,15S03E27,1
55888,10,15S03E27,1
55887,1,15S03E27,1
55886,1,15S03E27,1
55885,11,15S03E27,1
55884,11,15S03E27,1
55883,11,15S03E28,1
55882,11,15S03E28,1
55881,11,15S03E28,1
55880,11,15S03E28,1
55879,11,15S03E28,1
55878,11,15S03E28,1
55877,11,15S03E28,1
55876,11,15S03E28,1
55875,11,15S03E28,1
55874,11,15S03E28,1
55873,11,15S03E28,1
55872,11,15S03E33,1
55871,11,15S03E33,1
55870,11,15S03E32,1
55869,11,15S03E32,1
55868,11,15S03E32,1
55867,11,15S03E32,1
55866,11,15S03E32,1
55865,11,15S03E32,1
55864,11,15S03E32,1
55863,11,15S03E32,1
55862,11,15S03E32,1
55861,11,15S03E32,1
55860,11,15S03E32,1
55859,11,15S03E32,1
55858,11,15S03E32,1
55857,11,16S03E06,1
55856,11,16S03E06,1
55855,11,16S03E06,1
55854,11,16S03E06,1
55853,11,16S03E06,1
55852,11,16S03E06,1
55851,11,16S03E06,1
55850,11,16S03E06,1
55849,11,16S03E06,1
55848,7,16S03E06,1
55847,7,16S03E06,1
55846,7,16S03E06,1
55845,7,16S03E06,1
55844,7,16S03E06,1
55843,7,16S02E01,1
55842,7,16S02E01,1
55841,7,16S02E12,1
55840,25,16S02E12,1
55839,25,16S02E12,1
55838,25,16S02E12,1
55837,25,16S02E12,1
55836,25,16S02E12,1
55835,25,16S02E12,1
55834,25,16S02E12,1
56233,24,14S04E34,1
56232,24,14S04E33,1
56231,24,14S04E33,1
56230,24,14S04E33,1
56229,24,14S04E33,1
56228,24,14S04E33,1
56227,24,14S04E33,1
56226,24,14S04E33,1
56225,24,14S04E33,1
56224,9,15S04E04,1
56223,9,15S04E04,1
56222,9,15S04E04,1
56221,9,15S04E04,1
56220,9,15S04E05,1
56219,9,15S04E05,1
56218,9,15S04E05,1
56217,9,15S04E05,1
56216,9,15S04E05,1
56215,9,15S04E05,1
56214,9,15S04E05,1
56213,9,15S04E05,1
56212,9,15S04E05,1
56211,9,15S04E05,1
56210,9,15S04E05,1
56209,9,15S04E08,1
56208,9,15S04E08,1
56207,9,15S04E07,1
56206,9,15S04E07,1
56205,9,15S04E07,1
56204,9,15S04E07,1
56203,9,15S04E07,1
56202,9,15S04E07,1
56201,9,15S04E07,1
56200,9,15S04E07,1
56199,9,15S04E07,1
56198,9,15S04E07,1
56197,9,15S04E07,1
56196,9,15S04E07,1
56195,9,15S04E07,1
56194,9,15S04E07,1
56193,9,15S03E13,1
56192,9,15S03E13,1
56191,9,15S03E13,1
56190,9,15S03E13,1
56189,9,15S03E13,1
56188,9,15S03E13,1
56187,10,15S03E13,1
56186,10,15S03E13,1
56185,10,15S03E13,1
56184,10,15S03E13,1
56183,10,15S03E13,1
56182,10,15S03E13,1
56181,10,15S03E13,1
56180,10,15S03E14,1
56179,10,15S03E14,1
56178,10,15S03E14,1
56177,10,15S03E23,1
56176,10,15S03E23,1
56175,10,15S03E23,1
56174,10,15S03E23,1
56173,10,15S03E23,1
56172,10,15S03E23,1
56171,10,15S03E23,1
56170,10,15S03E23,1
56169,10,15S03E23,1
56168,10,15S03E23,1
56167,10,15S03E22,1
56166,10,15S03E22,1
56165,10,15S03E22,1
56164,10,15S03E22,1
56163,10,15S03E22,1
56162,10,15S03E27,1
56161,10,15S03E27,1
56160,1,15S03E27,1
56159,1,15S03E27,1
56158,1,15S03E27,1
56157,11,15S03E27,1
56156,11,15S03E27,1
56155,11,15S03E27,1
56154,11,15S03E28,1
56153,11,15S03E28,1
56152,11,15S03E28,1
56151,11,15S03E28,1
56150,11,15S03E28,1
56149,11,15S03E28,1
56148,11,15S03E28,1
56147,11,15S03E28,1
56146,11,15S03E33,1
56145,11,15S03E33,1
56144,11,15S03E33,1
56143,11,15S03E33,1
56142,11,15S03E33,1
56141,11,15S03E32,1
56140,11,15S03E32,1
56139,11,15S03E32,1
56138,11,15S03E32,1
56137,11,15S03E32,1
56136,11,15S03E32,1
56135,11,15S03E32,1
56134,11,15S03E32,1
56133,11,15S03E32,1
56132,11,15S03E32,1
56131,11,15S03E32,1
56130,11,16S03E05,1
56129,11,16S03E05,1
56128,11,16S03E06,1
56127,11,16S03E06,1
56126,11,16S03E06,1
56125,11,16S03E06,1
56124,11,16S03E06,1
56123,11,16S03E06,1
56122,11,16S03E06,1
56121,11,16S03E06,1
56120,11,16S03E06,1
56119,7,16S03E06,1
56118,7,16S03E06,1
56117,7,16S03E06,1
56116,7,16S03E06,1
56115,7,16S03E07,1
56114,7,16S02E12,1
56113,25,16S02E12,1
56112,25,16S02E12,1
56111,25,16S02E12,1
56110,25,16S02E12,1
56109,25,16S02E12,1
56108,25,16S02E12,1
56107,25,16S02E12,1
56106,25,16S02E12,1
56505,24,14S04E34,1
56504,24,14S04E33,1
56503,24,14S04E33,1
56502,24,14S04E33,1
56501,24,14S04E33,1
56500,24,14S04E33,1
56499,24,14S04E33,1
56498,24,14S04E33,1
56497,24,15S04E04,1
56496,9,15S04E04,1
56495,9,15S04E04,1
56494,9,15S04E04,1
56493,9,15S04E04,1
56492,9,15S04E04,1
56491,9,15S04E05,1
56490,9,15S04E05,1
56489,9,15S04E05,1
56488,9,15S04E05,1
56487,9,15S04E05,1
56486,9,15S04E05,1
56485,9,15S04E05,1
56484,9,15S04E05,1
56483,9,15S04E05,1
56482,9,15S04E08,1
56481,9,15S04E08,1
56480,9,15S04E08,1
56479,9,15S04E08,1
56478,9,15S04E07,1
56477,9,15S04E07,1
56476,9,15S04E07,1
56475,9,15S04E07,1
56474,9,15S04E07,1
56473,9,15S04E07,1
56472,9,15S04E07,1
56471,9,15S04E07,1
56470,9,15S04E07,1
56469,9,15S04E07,1
56468,9,15S04E07,1
56467,9,15S04E07,1
56466,9,15S04E18,1
56465,9,15S04E18,1
56464,9,15S03E13,1
56463,9,15S03E13,1
56462,9,15S03E13,1
56461,9,15S03E13,1
56460,9,15S03E13,1
56459,10,15S03E13,1
56458,10,15S03E13,1
56457,10,15S03E13,1
56456,10,15S03E13,1
56455,10,15S03E13,1
56454,10,15S03E13,1
56453,10,15S03E13,1
56452,10,15S03E14,1
56451,10,15S03E14,1
56450,10,15S03E23,1
56449,10,15S03E23,1
56448,10,15S03E23,1
56447,10,15S03E23,1
56446,10,15S03E23,1
56445,10,15S03E23,1
56444,10,15S03E23,1
56443,10,15S03E23,1
56442,10,15S03E23,1
56441,10,15S03E23,1
56440,10,15S03E23,1
56439,10,15S03E23,1
56438,10,15S03E22,1
56437,10,15S03E22,1
56436,10,15S03E22,1
56435,10,15S03E27,1
56434,10,15S03E27,1
56433,1,15S03E27,1
56432,1,15S03E27,1
56431,1,15S03E27,1
56430,11,15S03E27,1
56429,11,15S03E27,1
56428,11,15S03E27,1
56427,11,15S03E27,1
56426,11,15S03E27,1
56425,11,15S03E28,1
56424,11,15S03E28,1
56423,11,15S03E28,1
56422,11,15S03E28,1
56421,11,15S03E28,1
56420,11,15S03E28,1
56419,11,15S03E33,1
56418,11,15S03E33,1
56417,11,15S03E33,1
56416,11,15S03E33,1
56415,11,15S03E33,1
56414,11,15S03E33,1
56413,11,15S03E33,1
56412,11,15S03E32,1
56411,11,15S03E32,1
56410,11,15S03E32,1
56409,11,15S03E32,1
56408,11,15S03E32,1
56407,11,15S03E32,1
56406,11,15S03E32,1
56405,11,15S03E32,1
56404,11,16S03E05,1
56403,11,16S03E05,1
56402,11,16S03E05,1
56401,11,16S03E05,1
56400,11,16S03E05,1
56399,11,16S03E06,1
56398,11,16S03E06,1
56397,11,16S03E06,1
56396,11,16S03E06,1
56395,11,16S03E06,1
56394,11,16S03E06,1
56393,11,16S03E06,1
56392,11,16S03E06,1
56391,7,16S03E06,1
56390,7,16S03E06,1
56389,7,16S03E06,1
56388,7,16S03E07,1
56387,7,16S03E07,1
56386,7,16S02E12,1
56385,25,16S02E12,1
56384,25,16S02E12,1
56383,25,16S02E12,1
56382,25,16S02E12,1
56381,25,16S02E12,1
56380,25,16S02E12,1
56379,25,16S02E12,1
56378,25,16S02E12,1
56377,25,16S02E12,1
56777,24,14S04E34,1
56776,24,14S04E34,1
56775,24,14S04E33,1
56774,24,14S04E33,1
56773,24,14S04E33,1
56772,24,14S04E33,1
56771,24,14S04E33,1
56770,24,15S04E04,1
56769,24,15S04E04,1
56768,9,15S04E04,1
56767,9,15S04E04,1
56766,9,15S04E04,1
56765,9,15S04E04,1
56764,9,15S04E04,1
56763,9,15S04E04,1
56762,9,15S04E05,1
56761,9,15S04E05,1
56760,9,15S04E05,1
56759,9,15S04E05,1
56758,9,15S04E05,1
56757,9,15S04E05,1
56756,9,15S04E05,1
56755,9,15S04E08,1
56754,9,15S04E08,1
56753,9,15S04E08,1
56752,9,15S04E08,1
56751,9,15S04E08,1
56750,9,15S04E08,1
56749,9,15S04E07,1
56748,9,15S04E07,1
56747,9,15S04E07,1
56746,9,15S04E07,1
56745,9,15S04E07,1
56744,9,15S04E07,1
56743,9,15S04E07,1
56742,9,15S04E07,1
56741,9,15S04E07,1
56740,9,15S04E07,1
56739,9,15S04E18,1
56738,9,15S04E18,1
56737,9,15S04E18,1
56736,9,15S04E18,1
56735,9,15S03E13,1
56734,9,15S03E13,1
56733,9,15S03E13,1
56732,10,15S03E13,1
56731,10,15S03E13,1
56730,10,15S03E13,1
56729,10,15S03E13,1
56728,10,15S03E13,1
56727,10,15S03E13,1
56726,10,15S03E13,1
56725,10,15S03E13,1
56724,10,15S03E24,1
56723,10,15S03E23,1
56722,10,15S03E23,1
56721,10,15S03E23,1
56720,1,15S03E23,1
56719,10,15S03E23,1
56718,1,15S03E23,1
56717,1,15S03E23,1
56716,1,15S03E23,1
56715,1,15S03E23,1
56714,1,15S03E23,1
56713,1,15S03E23,1
56712,1,15S03E23,1
56711,1,15S03E23,1
56710,1,15S03E23,1
56709,1,15S03E22,1
56708,1,15S03E27,1
56707,1,15S03E27,1
56706,1,15S03E27,1
56705,1,15S03E27,1
56704,11,15S03E27,1
56703,11,15S03E27,1
56702,11,15S03E27,1
56701,11,15S03E27,1
56700,11,15S03E27,1
56699,11,15S03E27,1
56698,11,15S03E27,1
56697,11,15S03E27,1
56696,11,15S03E28,1
56695,11,15S03E28,1
56694,11,15S03E28,1
56693,11,15S03E28,1
56692,11,15S03E33,1
56691,11,15S03E33,1
56690,11,15S03E33,1
56689,11,15S03E33,1
56688,11,15S03E33,1
56687,11,15S03E33,1
56686,11,15S03E33,1
56685,11,15S03E33,1
56684,11,15S03E33,1
56683,11,15S03E32,1
56682,11,15S03E32,1
56681,11,15S03E32,1
56680,11,15S03E32,1
56679,11,15S03E32,1
56678,11,15S03E32,1
56677,11,16S03E05,1
56676,11,16S03E05,1
56675,11,16S03E05,1
56674,11,16S03E05,1
56673,11,16S03E05,1
56672,11,16S03E05,1
56671,11,16S03E05,1
56670,11,16S03E06,1
56669,11,16S03E06,1
56668,11,16S03E06,1
56667,11,16S03E06,1
56666,11,16S03E06,1
56665,11,16S03E06,1
56664,11,16S03E06,1
56663,11,16S03E06,1
56662,7,16S03E06,1
56661,7,16S03E07,1
56660,7,16S03E07,1
56659,7,16S03E07,1
56658,7,16S03E07,1
56657,25,16S02E12,1
56656,25,16S02E12,1
56655,25,16S02E12,1
56654,25,16S02E12,1
56653,25,16S02E12,1
56652,25,16S02E12,1
56651,25,16S02E12,1
56650,25,16S02E12,1
56649,25,16S02E12,1
56648,25,16S02E12,1
57050,24,14S04E34,1
57049,24,14S04E34,1
57048,24,14S04E34,1
57047,24,14S04E34,1
57046,24,14S04E33,1
57045,24,14S04E33,1
57044,24,14S04E33,1
57043,24,15S04E04,1
57042,24,15S04E04,1
57041,24,15S04E04,1
57040,9,15S04E04,1
57039,9,15S04E04,1
57038,9,15S04E04,1
57037,9,15S04E04,1
57036,9,15S04E04,1
57035,9,15S04E04,1
57034,9,15S04E04,1
57033,9,15S04E05,1
57032,9,15S04E05,1
57031,9,15S04E05,1
57030,9,15S04E05,1
57029,9,15S04E08,1
57028,9,15S04E08,1
57027,9,15S04E08,1
57026,9,15S04E08,1
57025,9,15S04E08,1
57024,9,15S04E08,1
57023,9,15S04E08,1
57022,9,15S04E08,1
57021,9,15S04E08,1
57020,9,15S04E07,1
57019,9,15S04E07,1
57018,9,15S04E07,1
57017,9,15S04E07,1
57016,9,15S04E07,1
57015,9,15S04E07,1
57014,9,15S04E07,1
57013,9,15S04E18,1
57012,9,15S04E18,1
57011,9,15S04E18,1
57010,9,15S04E18,1
57009,9,15S04E18,1
57008,9,15S04E18,1
57007,9,15S03E13,1
57006,9,15S03E13,1
57005,9,15S03E13,1
57004,10,15S03E13,1
57003,10,15S03E13,1
57002,10,15S03E13,1
57001,10,15S03E13,1
57000,10,15S03E13,1
56999,10,15S03E13,1
56998,10,15S03E13,1
56997,10,15S03E24,1
56996,10,15S03E24,1
56995,10,15S03E24,1
56994,10,15S03E23,1
56993,1,15S03E23,1
56992,1,15S03E23,1
56991,1,15S03E23,1
56990,1,15S03E23,1
56989,11,15S03E23,1
56988,11,15S03E23,1
56987,11,15S03E23,1
56986,11,15S03E23,1
56985,11,15S03E23,1
56984,11,15S03E23,1
56983,11,15S03E23,1
56982,1,15S03E23,1
56981,1,15S03E26,1
56980,1,15S03E27,1
56979,1,15S03E27,1
56978,1,15S03E27,1
56977,11,15S03E27,1
56976,11,15S03E27,1
56975,11,15S03E27,1
56974,11,15S03E27,1
56973,11,15S03E27,1
56972,11,15S03E27,1
56971,11,15S03E27,1
56970,11,15S03E27,1
56969,11,15S03E27,1
56968,11,15S03E27,1
56967,11,15S03E28,1
56966,11,15S03E28,1
56965,11,15S03E33,1
56964,11,15S03E33,1
56963,11,15S03E33,1
56962,11,15S03E33,1
56961,11,15S03E33,1
56960,11,15S03E33,1
56959,11,15S03E33,1
56958,11,15S03E33,1
56957,11,15S03E33,1
56956,11,15S03E33,1
56955,11,15S03E32,1
56954,11,15S03E32,1
56953,11,15S03E32,1
56952,11,15S03E32,1
56951,11,15S03E32,1
56950,11,16S03E05,1
56949,11,16S03E05,1
56948,11,16S03E05,1
56947,11,16S03E05,1
56946,11,16S03E05,1
56945,11,16S03E05,1
56944,11,16S03E05,1
56943,11,16S03E05,1
56942,11,16S03E05,1
56941,11,16S03E06,1
56940,11,16S03E06,1
56939,11,16S03E06,1
56938,11,16S03E06,1
56937,11,16S03E06,1
56936,11,16S03E06,1
56935,11,16S03E06,1
56934,7,16S03E07,1
56933,7,16S03E07,1
56932,7,16S03E07,1
56931,7,16S03E07,1
56930,25,16S03E07,1
56929,25,16S03E07,1
56928,25,16S02E12,1
56927,25,16S02E12,1
56926,25,16S02E12,1
56925,25,16S02E12,1
56924,25,16S02E12,1
56923,25,16S02E12,1
56922,25,16S02E12,1
56921,25,16S02E12,1
56920,25,16S02E12,1
57322,24,14S04E34,1
57321,24,14S04E34,1
57320,24,14S04E34,1
57319,24,14S04E34,1
57318,24,14S04E34,1
57317,24,14S04E33,1
57316,24,15S04E04,1
57315,24,15S04E04,1
57314,24,15S04E04,1
57313,24,15S04E04,1
57312,9,15S04E04,1
57311,9,15S04E04,1
57310,9,15S04E04,1
57309,9,15S04E04,1
57308,9,15S04E04,1
57307,9,15S04E04,1
57306,9,15S04E04,1
57305,9,15S04E04,1
57304,9,15S04E05,1
57303,9,15S04E05,1
57302,9,15S04E08,1
57301,9,15S04E08,1
57300,9,15S04E08,1
57299,9,15S04E08,1
57298,9,15S04E08,1
57297,9,15S04E08,1
57296,9,15S04E08,1
57295,9,15S04E08,1
57294,9,15S04E08,1
57293,9,15S04E08,1
57292,9,15S04E08,1
57291,9,15S04E07,1
57290,9,15S04E07,1
57289,9,15S04E07,1
57288,9,15S04E07,1
57287,9,15S04E07,1
57286,9,15S04E18,1
57285,9,15S04E18,1
57284,9,15S04E18,1
57283,9,15S04E18,1
57282,9,15S04E18,1
57281,9,15S04E18,1
57280,9,15S04E18,1
57279,9,15S04E18,1
57278,9,15S03E13,1
57277,9,15S03E13,1
57276,10,15S03E13,1
57275,10,15S03E13,1
57274,10,15S03E13,1
57273,10,15S03E13,1
57272,10,15S03E13,1
57271,10,15S03E13,1
57270,10,15S03E24,1
57269,10,15S03E24,1
57268,10,15S03E24,1
57267,10,15S03E24,1
57266,10,15S03E24,1
57265,1,15S03E23,1
57264,1,15S03E23,1
57263,1,15S03E23,1
57262,11,15S03E23,1
57261,11,15S03E23,1
57260,11,15S03E23,1
57259,11,15S03E23,1
57258,11,15S03E23,1
57257,11,15S03E23,1
57256,11,15S03E23,1
57255,11,15S03E26,1
57254,11,15S03E26,1
57253,11,15S03E26,1
57252,11,15S03E27,1
57251,11,15S03E27,1
57250,11,15S03E27,1
57249,11,15S03E27,1
57248,11,15S03E27,1
57247,11,15S03E27,1
57246,11,15S03E27,1
57245,11,15S03E27,1
57244,11,15S03E27,1
57243,11,15S03E27,1
57242,11,15S03E27,1
57241,11,15S03E27,1
57240,11,15S03E27,1
57239,11,15S03E33,1
57238,11,15S03E33,1
57237,11,15S03E33,1
57236,11,15S03E33,1
57235,11,15S03E33,1
57234,11,15S03E33,1
57233,11,15S03E33,1
57232,11,15S03E33,1
57231,11,15S03E33,1
57230,11,15S03E33,1
57229,11,15S03E33,1
57228,11,15S03E33,1
57227,11,15S03E33,1
57226,11,15S03E32,1
57225,11,15S03E32,1
57224,11,15S03E32,1
57223,11,16S03E05,1
57222,11,16S03E05,1
57221,11,16S03E05,1
57220,11,16S03E05,1
57219,11,16S03E05,1
57218,11,16S03E05,1
57217,11,16S03E05,1
57216,11,16S03E05,1
57215,11,16S03E05,1
57214,11,16S03E05,1
57213,11,16S03E06,1
57212,11,16S03E06,1
57211,11,16S03E06,1
57210,11,16S03E06,1
57209,11,16S03E06,1
57208,11,16S03E06,1
57207,11,16S03E07,1
57206,7,16S03E07,1
57205,7,16S03E07,1
57204,7,16S03E07,1
57203,25,16S03E07,1
57202,25,16S03E07,1
57201,25,16S03E07,1
57200,25,16S03E07,1
57199,25,16S02E12,1
57198,25,16S02E12,1
57197,25,16S02E12,1
57196,25,16S02E12,1
57195,25,16S02E12,1
57194,25,16S02E12,1
57193,25,16S02E12,1
57192,25,16S02E12,1
57593,24,14S04E34,1
57592,24,14S04E34,1
57591,24,14S04E34,1
57590,24,15S04E03,1
57589,24,15S04E03,1
57588,24,15S04E04,1
57587,24,15S04E04,1
57586,24,15S04E04,1
57585,24,15S04E04,1
57584,24,15S04E04,1
57583,9,15S04E04,1
57582,9,15S04E04,1
57581,9,15S04E04,1
57580,9,15S04E04,1
57579,9,15S04E04,1
57578,9,15S04E04,1
57577,9,15S04E04,1
57576,9,15S04E04,1
57575,9,15S04E08,1
57574,9,15S04E08,1
57573,9,15S04E08,1
57572,9,15S04E08,1
57571,9,15S04E08,1
57570,9,15S04E08,1
57569,9,15S04E08,1
57568,9,15S04E08,1
57567,9,15S04E08,1
57566,9,15S04E08,1
57565,9,15S04E08,1
57564,9,15S04E08,1
57563,9,15S04E08,1
57562,9,15S04E07,1
57561,9,15S04E07,1
57560,9,15S04E07,1
57559,9,15S04E18,1
57558,9,15S04E18,1
57557,9,15S04E18,1
57556,9,15S04E18,1
57555,9,15S04E18,1
57554,9,15S04E18,1
57553,9,15S04E18,1
57552,9,15S04E18,1
57551,9,15S04E18,1
57550,9,15S04E18,1
57549,9,15S03E13,1
57548,10,15S03E13,1
57547,10,15S03E13,1
57546,10,15S03E13,1
57545,10,15S03E13,1
57544,10,15S03E13,1
57543,10,15S03E24,1
57542,10,15S03E24,1
57541,10,15S03E24,1
57540,10,15S03E24,1
57539,10,15S03E24,1
57538,10,15S03E24,1
57537,10,15S03E24,1
57536,10,15S03E23,1
57535,1,15S03E23,1
57534,11,15S03E23,1
57533,11,15S03E23,1
57532,11,15S03E23,1
57531,11,15S03E23,1
57530,11,15S03E23,1
57529,11,15S03E23,1
57528,11,15S03E26,1
57527,11,15S03E26,1
57526,11,15S03E26,1
57525,11,15S03E26,1
57524,11,15S03E26,1
57523,11,15S03E27,1
57522,11,15S03E27,1
57521,11,15S03E27,1
57520,11,15S03E27,1
57519,11,15S03E27,1
57518,11,15S03E27,1
57517,11,15S03E27,1
57516,11,15S03E27,1
57515,11,15S03E27,1
57514,11,15S03E27,1
57513,11,15S03E27,1
57512,11,15S03E34,1
57511,11,15S03E34,1
57510,11,15S03E33,1
57509,11,15S03E33,1
57508,11,15S03E33,1
57507,11,15S03E33,1
57506,11,15S03E33,1
57505,11,15S03E33,1
57504,11,15S03E33,1
57503,11,15S03E33,1
57502,11,15S03E33,1
57501,11,15S03E33,1
57500,11,15S03E33,1
57499,11,15S03E33,1
57498,11,15S03E33,1
57497,11,15S03E32,1
57496,11,16S03E05,1
57495,11,16S03E05,1
57494,11,16S03E05,1
57493,11,16S03E05,1
57492,11,16S03E05,1
57491,11,16S03E05,1
57490,11,16S03E05,1
57489,11,16S03E05,1
57488,11,16S03E05,1
57487,11,16S03E05,1
57486,11,16S03E05,1
57485,11,16S03E05,1
57484,11,16S03E06,1
57483,11,16S03E06,1
57482,11,16S03E06,1
57481,11,16S03E06,1
57480,11,16S03E07,1
57479,11,16S03E07,1
57478,11,16S03E07,1
57477,7,16S03E07,1
57476,25,16S03E07,1
57475,25,16S03E07,1
57474,25,16S03E07,1
57473,25,16S03E07,1
57472,25,16S03E07,1
57471,25,16S03E07,1
57470,25,16S02E12,1
57469,25,16S02E12,1
57468,25,16S02E12,1
57467,25,16S02E12,1
57466,25,16S02E12,1
57465,25,16S02E13,1
57464,25,16S02E13,1
57865,24,14S04E34,1
57864,24,14S04E34,1
57863,24,15S04E03,1
57862,24,15S04E03,1
57861,24,15S04E03,1
57860,24,15S04E03,1
57859,24,15S04E04,1
57858,24,15S04E04,1
57857,24,15S04E04,1
57856,24,15S04E04,1
57855,9,15S04E04,1
57854,9,15S04E04,1
57853,9,15S04E04,1
57852,9,15S04E04,1
57851,9,15S04E04,1
57850,9,15S04E04,1
57849,9,15S04E04,1
57848,9,15S04E09,1
57847,9,15S04E08,1
57846,9,15S04E08,1
57845,9,15S04E08,1
57844,9,15S04E08,1
57843,9,15S04E08,1
57842,9,15S04E08,1
57841,9,15S04E08,1
57840,9,15S04E08,1
57839,9,15S04E08,1
57838,9,15S04E08,1
57837,9,15S04E08,1
57836,9,15S04E08,1
57835,9,15S04E08,1
57834,9,15S04E08,1
57833,9,15S04E07,1
57832,9,15S04E18,1
57831,9,15S04E18,1
57830,9,15S04E18,1
57829,9,15S04E18,1
57828,9,15S04E18,1
57827,9,15S04E18,1
57826,9,15S04E18,1
57825,9,15S04E18,1
57824,9,15S04E18,1
57823,9,15S04E18,1
57822,9,15S04E18,1
57821,9,15S04E18,1
57820,10,15S03E13,1
57819,10,15S03E13,1
57818,10,15S03E13,1
57817,10,15S03E13,1
57816,10,15S03E24,1
57815,10,15S03E24,1
57814,10,15S03E24,1
57813,10,15S03E24,1
57812,10,15S03E24,1
57811,10,15S03E24,1
57810,10,15S03E24,1
57809,10,15S03E24,1
57808,1,15S03E24,1
57807,1,15S03E23,1
57806,11,15S03E23,1
57805,11,15S03E23,1
57804,11,15S03E23,1
57803,11,15S03E23,1
57802,11,15S03E23,1
57801,11,15S03E26,1
57800,11,15S03E26,1
